A;2;0;2;102;10;00C-05-15;5;5;A;111;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/48;48;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;102;10;00C-05-16;5;5;NA;112;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;102;10;00C-05-17;5;5;A;113;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/1;97;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;102;10;00C-05-18;5;5;NA;114;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;102;10;00C-05-19;5;5;NA;115;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;102;10;00C-05-20;5;5;NA;116;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;102;10;00C-05-21;5;5;NA;117;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;102;10;00C-10-21;10;10;A;237;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_P1;4;10.50.0.116;2;0/0/15;159;1;NULL;NULL;NULL;A105;C;1;2;C_ABET_P1
A;2;0;2;102;10;00C-05-22;5;5;NA;118;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;102;10;00C-10-22;10;10;NA;238;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;102;10;00C-05-23;5;5;NA;119;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;102;10;00C-10-23;10;10;A;239;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_P1;4;10.50.0.116;2;0/0/16;160;1;NULL;NULL;NULL;A105;C;1;2;C_ABET_P1
A;2;0;2;102;10;00P-03-24;3;139;A;3541;NULL;NULL;NULL;NULL;NULL;P_PT_HP5130-G_E1;52;10.50.0.128;30;2/0/15;2367;0;0;NULL;NULL;P106;P;14;321;P_PT_E1_2
A;2;0;2;102;10;00C-05-24;5;5;A;120;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/2;98;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;102;10;00C-10-24;10;10;NA;240;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;103;9;00P-02-03;2;138;A;3472;NULL;NULL;NULL;NULL;NULL;P_PT_HP5130-G_E1;51;10.50.0.128;30;1/0/20;2324;0;0;NULL;NULL;P106;P;14;321;P_PT_E1_1
A;2;0;2;103;9;00C-05-07;5;5;A;103;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/46;46;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;103;9;00C-05-08;5;5;A;104;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/47;47;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;103;9;00C-10-17;10;10;A;233;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_P1;4;10.50.0.116;2;0/0/13;157;1;NULL;NULL;NULL;A105;C;1;2;C_ABET_P1
A;2;0;2;103;9;00C-10-18;10;10;NA;234;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-05-01;5;5;A;97;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/41;41;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;104;8;00C-05-02;5;5;A;98;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/42;42;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;104;8;00C-05-03;5;5;A;99;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/43;43;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;104;8;00C-05-04;5;5;A;100;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/44;44;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;104;8;00C-05-05;5;5;A;101;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/45;45;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;104;8;00C-05-06;5;5;NA;102;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-04-10;4;4;NA;82;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-04-11;4;4;NA;83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-10-11;10;10;A;227;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_P1;4;10.50.0.116;2;0/0/10;154;1;NULL;NULL;NULL;A105;C;1;2;C_ABET_P1
A;2;0;2;104;8;00C-04-12;4;4;NA;84;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-10-12;10;10;NA;228;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-04-13;4;4;NA;85;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-10-13;10;10;A;229;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_P1;4;10.50.0.116;2;0/0/11;155;1;NULL;NULL;NULL;A105;C;1;2;C_ABET_P1
A;2;0;2;104;8;00C-04-14;4;4;NA;86;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-10-14;10;10;NA;230;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-04-15;4;4;NA;87;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-04-16;4;4;NA;88;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-04-17;4;4;NA;89;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-04-18;4;4;NA;90;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-04-19;4;4;NA;91;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-04-20;4;4;NA;92;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;104;8;00C-04-21;4;4;A;93;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/37;37;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;104;8;00C-04-22;4;4;A;94;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/38;38;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;104;8;00C-04-23;4;4;A;95;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/39;39;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;104;8;00C-04-24;4;4;A;96;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;1;10.50.0.117;1;1/0/40;40;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_1
A;2;0;2;105;2;00C-09-01;9;9;NA;193;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;105;2;00C-09-02;9;9;NA;194;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;105;2;00C-10-09;10;10;A;225;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_P1;4;10.50.0.116;2;0/0/9;153;1;NULL;NULL;NULL;A105;C;1;2;C_ABET_P1
A;2;0;2;105;2;00C-10-10;10;10;NA;226;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;105;2;00C-08-17;8;8;NA;185;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;105;2;00C-08-18;8;8;A;186;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/36;132;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;105;2;00C-08-19;8;8;A;187;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/37;133;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;105;2;00C-08-20;8;8;NA;188;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;105;2;00C-08-21;8;8;A;189;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/38;134;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;105;2;00C-08-22;8;8;NA;190;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;105;2;00C-08-23;8;8;NA;191;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;105;2;00C-08-24;8;8;NA;192;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-08-01;8;8;NA;169;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-08-02;8;8;NA;170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-08-03;8;8;NA;171;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-08-04;8;8;NA;172;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-08-05;8;8;A;173;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/27;123;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;106;14;00C-08-06;8;8;NA;174;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-08-07;8;8;NA;175;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-08-08;8;8;NA;176;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-08-09;8;8;A;177;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/28;124;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;106;14;00C-08-10;8;8;A;178;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/29;125;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;106;14;00C-08-11;8;8;A;179;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/30;126;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;106;14;00C-08-12;8;8;A;180;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/31;127;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;106;14;00C-08-13;8;8;A;181;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/32;128;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;106;14;00C-08-14;8;8;A;182;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/33;129;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
